,customer_id,club_member_status,fashion_news_frequency,age,postal_code
1259562,eb135b1ead7c1c1189f47f658e292d51f2b06f2c29c68c811dc04cbf616925f9,ACTIVE,None,25.0,416d087b833d4553d82df3fabba1366cd4e0788732d9490aa46ebf65f7a9ab94
1259607,eb15fa923d32f58814c1493284a3501c7558a1e1bd207ee703a2f9c950578e6b,ACTIVE,Regularly,28.0,f6712345b7daca2e495fbc7ea3b64aa36145d8a5ddaaf9c2774321a969073e6e
1259671,eb19144b4d8a4319bb7a099141a8eef446d34a6c1a04a1fcb75dbb2ec8098532,ACTIVE,None,25.0,4b30f660c19ae4e812c458161aed8175818fa141283864927deb024763ffffd7
1260213,eb30bbb0a4941e16eb3590a25d306aa75e806061c4d76d0ba985c03367ad8159,ACTIVE,None,27.0,b5ed11193accb8c33d7fddba39d7142dcf3feba28670dfecfa3932d5ccef287b
1260229,eb315c1ca620babf76d1934b331e6cf3b80deb6d10ffa69554c61dffd86c9d73,ACTIVE,None,46.0,521bbc344a6c2894fd5fa3e2034e38bcf1f479024787d230efe16b7d8b50147a
1260285,eb33dbda746dc2d3997538d528ba4cd7676fc19fe44405543cd04b3d3db2fc89,ACTIVE,Regularly,31.0,05f5ba1fd98301665e3e4f990696ebf5841fe41c198065adbf098bf3aeb14e3f
1260343,eb36a8de76ea6725fe57143d37c8de72068d272b43a7d7b606b29ad5ccb4f33f,ACTIVE,Regularly,63.0,6b30ddc0c278f7663df956c769678a9c2df696b243a3a10b629dbf7d3969da86
1260664,eb468091aef302687ae9f7387383f0bde0c29cd46e04edf7a2da61ea25c77569,ACTIVE,Regularly,57.0,abaef03d6c11db0a1532b874422c71839d8ab20b4d4041eb49db442decf77a0f
1260750,eb49dd60a4b3371deb27edeb498e0af736f7b749434038d8af50e8686312d05e,ACTIVE,None,30.0,6928316dfe71827379a7c700f63ee8c53d719e248d30f6db84f6a93410f308fb
1260873,eb4fb73b828cb02053ca8606ec4d78def9412e3d6f4fa56f94450f1face336c8,ACTIVE,Regularly,55.0,32380f3b17692b82871ca228d28e6342e1620ccbac89dcb07052791e079c74d5
1260938,eb5347d6d7d0445f60cc864953c333448e731ad7acbaff83266ef997718d5545,ACTIVE,None,51.0,dd806723ad8c342226056687ebc14ceab5af1b162b37038c35df4e9a6b5340e6
1261062,eb58e37cba58e51e3a97ce13001f6dc827d63b44da2e5627a715b650f07611db,ACTIVE,Regularly,32.0,aacf3bfa6d926e123827f5e62f4b7bba16ea24db9925a93820d6103854738b64
1261187,eb5f05eb176b60655d4e5691dc4be72d91c63fbe68a89202adef918937e44f9d,ACTIVE,None,41.0,0d706debfca2b7cb8082fd813a65b0f508dbe241ca8e078eb3bfe3d95410287b
1261192,eb5f2ce6e48615a9839ebb2fa2268c663219fe5cc1dc46d553c90110df5848eb,ACTIVE,None,44.0,be197db60f851300fac7977db5251bc7448e664943a0f843637176defdeee6dc
1261406,eb69872bde658067edf28615b0c40cd4b01edcbc6650f33503501af9b46efc85,ACTIVE,None,39.0,adda096181ff92b02b211e93980b0fc685394c431fd275af1c9e76fc3272d824
1261467,eb6c241f4f72f7de34c0b5705dc6b0491fdd6d0bb9af8bd08145d9d36895c39e,ACTIVE,None,41.0,ed05d86b64509e080e5060833cf3af296feb7d738ef05e47bc04df56db9d850f
1261981,eb82bae1d78085d927c994503ce100c2261d372b7f9b83b0a7274f2fc5562e3c,ACTIVE,Regularly,53.0,8e36a9233a2d7d7583121c8cb8dcea5898bd7002411a0debbe3ebf402ccc4cad
1262034,eb85f34eb2a99ec032dfd0edb51cc9a711ffc3c7fcaf1694ab6b2e53896d3226,ACTIVE,Regularly,55.0,6515abeef1b607ecac400e1c52fc2b15688fa27035e27de2539cd5cfd9750482
1262102,eb89db4ff9d4da320ba407722a6197febb799f47abd8a196f6fb8a9cc7d55287,ACTIVE,Regularly,24.0,7d50815cf2a20f1697bc604bcffdfc7e6ab41a574a66be0001907c3946d9395e
1262403,eb98177b018b16419f1d871fdbaa9ae96fe6522bcc31021c5bfaba08073051d5,ACTIVE,None,29.0,023467e7e3d81e246595ca436ec4826311da66267a9e8a14bbafc4ea6e9f7328
1262541,eb9e35e656e9bab3131e67cfcb34fd05dec29685185a933744087250f8475353,ACTIVE,Regularly,29.0,e1e14762605d1c5b5d0c38e5b9c610334b4aefdee003d51bf157c0ae5734265e
1262546,eb9e4d9a2b7d3398485b79cd942247a4d05689118dc11044607627ccce325e89,ACTIVE,None,44.0,7c271e323548ab712337b9022299acce2ef89ec4a94b472d6faa8ff4b9e39af2
1262933,ebaf97f7b53a357c8ba211cf86c42208c42d6e0a72d8d12de6aca1a2a0689b23,ACTIVE,Regularly,40.0,ea966d11d192ecaf46f0098bfe075b36a93d0d10f99579e3519d8b623862ab95
1263017,ebb34f0f086fb18a896bbdb80c3aa1a9365784060eac5d5d679137c43e03401d,ACTIVE,None,24.0,bcc945fd82021982e4d3fc5bdbb49e8e7818b31979e332bf6e445db24e6c06c7
1263198,ebbb88775cbf11001af42c590eb52bb111a7daa32b8609298f715e9e516a4501,ACTIVE,None,32.0,c1b38e63a1e303063cb1b7930ea4d9a5fda6b9107a45fb98cb2abeeba44dc1ad
1263391,ebc457692613cfb219f2858e1951e79ef8406b6605b8f2d372064fe4c1424f3b,ACTIVE,Regularly,54.0,5de477b35d35325c61aa23678bf702753e3a2d415d6c105ea733b797951eb815
1263573,ebccd018ed7521e38e0225936e9ba25bfc1a4afee52df9b645b672d3f96be0f4,ACTIVE,None,35.0,3e371ee81e20ef2b2ea86aed5edc7614813e4e93c2eac4b30acb8f71b2c1c108
1263635,ebcfe9d8b212256fa8a0700655343d93505ea121ca50a20c303976346a0d5a7d,ACTIVE,Regularly,45.0,fa75381b1a491d544b4711fc987795357b5f354ee224326015575bd44e76817d
1263883,ebdbd1eb049def2b9eb9ff2058687b7ac8a33ccf93b202d91a4a7933c708c9ab,ACTIVE,Regularly,27.0,b712017ccdb2a0a00a81e94fcb78eaffefbef0393c6b7a1b94b09445c65c8771
1264077,ebe4a554f46fab32cf5c320bb67334d2bf6e01b0378346eece3517c0d58232af,ACTIVE,None,37.0,09dd1b48de0ee4271a364f11fe51ef7782cc11afc1683e7e54293b666945d4f8
1264206,ebec42fadbd9303dccb3b84090405e3b421b73b164538ea6e83c8f871db5d556,ACTIVE,None,41.0,9a1dac04633d64766a81978560b9ab365daae6a2a4a48224ae85c9383a2aacb9
1264241,ebee267de14f0b450e7a0543067e7f3c70a0c74cf284f4b8d1ebc8e827319b24,ACTIVE,Regularly,21.0,8a70bbd9df8b26260e22ca53cc1a60b41ed38f1fdbede12479cbd5ee5e937ddc
1264333,ebf283dc06dec6643bfef4930da90658bc566a6728fd3fcc8d9f9843e5f0e2f4,ACTIVE,Regularly,34.0,2ab8f077cf300a2f333bcc65ed04e572164b923a263b250a54333a2b8594d568
1264662,ec019d98d69b4276af5621fd1539c2e1fde2ae4f4e264927387f6e369c6b7e9b,ACTIVE,None,45.0,b267a76da6640b8c98e6e7b97d654ee8a8e2837c37c5134f7434053199f2fbe0
1265045,ec144239c6333ece812e7b32dc085697a2664c4d658b79f551aa10057fbb5b53,ACTIVE,None,38.0,4734c45f11fc773570cc6a819934dc663d4a4bee87238faaf99c74de70d7ca26
1265114,ec17e4801dcf5929d41dcced42804a30e2f8d8538c1b8bb3dc071cdd5a57d470,ACTIVE,Regularly,32.0,40fc689f2898b2b1b5ddfe9bc57822eeba8e0498196cac08ac86f81522e4fac9
1265143,ec19c1169ffa8e2297604176b362dfaf9051510749355bf90b50e272cedffb0c,ACTIVE,None,45.0,3316d9632e63a2053bd96b6f2bd5f17452d2b5aa34ab36ff34b6dcec1c80fd6a
1265146,ec19f4af6af184917dfc84934c4e37501e8ce866ea7c400230254e454e427673,ACTIVE,None,24.0,dda669777f2f0aef0682a5af0c9f1e02d9c91b62b7a223d90e42dcc3035508ca
1265398,ec2586bde1b5db78160bc5ec8796df8563ecbf8c0403ed7b1e935c4774b9a667,ACTIVE,Regularly,67.0,d8505d923e0ebadaff2adfe431de8f0af7b09f4250e47402011645e06698e178
1265609,ec31442904fbbb384dfb92deb3ee0f179d5c2223a517f769d303bfe64fb426d4,ACTIVE,Regularly,61.0,ebb6c88cf7f26e1a6a6467a7b592b86c6cec567981b529b6d9aec2a0268d5979
1265628,ec31e539531df5d8d57d1e0acbf53dd9132f4c49a504acaf22b571cf0197eda8,ACTIVE,Regularly,45.0,f92e32547a37a95b99630313a4e0d7ba38d3e2b96642142f0c70a56855af90e2
1265668,ec343772c1705693d5f093e4687dc17ffd87ae353971f7147463ddcf6b4801fc,ACTIVE,None,34.0,eb804431dd8486d171a1e600aa7c6e1c99cb4d9de739cca21ff4ce121aad0ca6
1265853,ec3ca14460dddf3159671e09d8ac2f13dd3d17f0d4da32775efadb839568d628,ACTIVE,Regularly,53.0,3556e0d3904ca52a81c166253415dc322c951ac16bc41ce875ce412faccc94bd
1265910,ec3f5fa4639e7499e6be22115b3a831864e9751836dcf51bf0a852c94933f41b,ACTIVE,None,24.0,281de3bec2af0725df814148fc3d704346cad8056333fce4d932e6ec2a394108
1266066,ec4658e4819e076da1450299af6f19fab765db39c302bca01d98b5a47ff229f4,ACTIVE,Regularly,45.0,ab898d36af1ab1c097dbc94f62a109a0eb6d1eef1b7d06d18ac726eda8f6d8e4
1266332,ec537645a328f93b8efb2f05c0c4cef6c559012bf76b4fe972537d55de662c95,ACTIVE,Regularly,28.0,5daa3d5e37291dccdb36cc87e5eff7a0ac670092d17c3da11d55e36db9f4c491
1266455,ec5974f5d2f9b9b98833868443819568b4da56584149d36907512a026fec4b97,ACTIVE,Regularly,61.0,a81f8948786c20bc3a06f0d5e60dc7b5baaf951408fdcee6c67fc055b1d44d91
1266581,ec5f0e0e0e17c6abb29957055e4ade7e3fac8ffef3bd6e6f9249d3635aa20abb,ACTIVE,None,50.0,8c7a55c1ee62f93444b7575018ffab73f7fa2713fe988364b13d6bba39f32560
1267001,ec7212ddc344b90fb91738c8d40bf427975477e745f6279d6590b91e85cfd3f3,ACTIVE,Regularly,28.0,80d7560873e75210af50a986f6da954006022b37f9fbfb97f6956b2758ff715f
1267047,ec741eedaf58b09d96a87f23a077ceaefafca7aa5560f6773c2e19291eab55ac,ACTIVE,None,28.0,7e1f23fccaadd69d8a45b6c96e6ffcb4f912d43c6b669b74b6b225c5ac5d395d
1267260,ec7ee282998085ab6036835abc0e8bd0cb6405b9f1b192f3c968df86364030f2,ACTIVE,Regularly,32.0,d70903e189291d560f21ce4edb79fba6a516e8561a9890411e8edc1d3d585487
1267437,ec878fd5edd5ab714d811b34dc545aefab8e0a40db2ee47f65c6622ba5a56bbb,ACTIVE,Regularly,50.0,80ed4a7ea1b97c8ce7b870b0144d583066a9aebf8737f8b2aeabb31072be5292
1268042,eca361b2f44117414459d56f77b7c139f825a12d4eaeee5971e077018bba71d4,ACTIVE,Regularly,69.0,07cc37229e730ceb7017863cec2fcb0a0a979de1168c4d2e04a5719a6a53a2eb
1268075,eca4f6ecb1fccb96025ce304dd2ea34bebaff4478367639860255f2673be6d42,ACTIVE,None,26.0,d3d9030625f3e19bcc4e9ff1423826f0b8f18fce63c1eefec88b53ac71d89f33
1268255,ecae01ac34fa0877d47d4020496f88a5d5b542583c39d175c5d7a1024cfa7ad3,ACTIVE,Regularly,26.0,61190f387a301b52f005b0c023bb3692bac593b3104ad9d4a289de36a0804fb1
1268275,ecaec74ab7f9e3cb066603b319e30bec167708a0a5c22f994a6f5428f9a47733,ACTIVE,None,31.0,970b214e1cefd2a0714b6c4a1cc1112593287fee6bd55db387b58371f779555b
1268337,ecb17b2383425981086bce95d60e85414f76add77e83ed45bb1b3df407a58334,ACTIVE,Regularly,50.0,13a5f53b8bc13dff6996ec0871e10603cb7fcd9f2779130d16af4ac5dfffc32a
1268342,ecb1c9d49190d92e357c2eacff7bbebcb1abd54e72151ca9b2775aacb6619326,ACTIVE,Regularly,37.0,b2f40cedad647ab5276437cd8d5bb002ef4ecfb2def76f0d3025cb5a0d018201
1268520,ecb9a30c0fbd0e30ede84cf31efe8ea660ed5e20e9572dac419fc6b63582ff45,ACTIVE,None,35.0,dda101b201974ce4116e62b004da617845fdfa8f3448f1fc94dc216d168a97b3
1268681,ecc094b373327cc94f8009ac7a73d65ec934e02a8315cfad2f1bf27c841e9ef4,ACTIVE,Regularly,67.0,bc008ef84eba86f510f662cd95fabf5867f2cfcfb38bd5777f10385509c67679
1268702,ecc12ed3414773c91bc894df65295906b11b796b7b0bacdb77b20a80db006bc0,ACTIVE,Regularly,25.0,677f1a43651a0bebc18f4171bff5c8a6aa60128498774db329ef711f226c397d
1268903,eccabcf000750154293eed3bd096332157609637dcd18c2689c8f5644565fd9d,ACTIVE,Regularly,52.0,d4498cc2a9479fa830c1d155581de2df46a5c137c4d3e9615f02497cc3ad5657
1268949,ecccfd4500d4c5eecfec4730280619b6dbdc0f9f8434bca35b741feab3f9df46,ACTIVE,Regularly,27.0,721349f7953866fa0d4b3cfcf857bb19ea175f5b558d1a7fc0420ab0ef045bce
1269369,ece25dc867ce6afcb7f357b7853ce914adc8c560a0efdb7ab9fda6f767d20e97,ACTIVE,Regularly,30.0,62fd52ce5819309b4d6bb5521dcc4b0491b046596c5b60178a609987465b2afa
1269414,ece472bcb478824fc4de7786d52f2e72761f584af6333902929858ccee98c4a4,ACTIVE,Regularly,46.0,53d972eaeafbeda0fa46921f9443a2146153ef8163a8941a6159e4f29cf49e60
1269566,ecec2422aa884d76a1880dea58f1e42c43bf8d2ffb3c295df2d8fbd4f0a01894,ACTIVE,None,27.0,4ce45e28c220f8a3cc08b184c3590658a419169af2b4d6bded7a076b0fb8f999
1269824,ecf7b7167fdca89df66a157cce93a73832ff7210d15484ac9a2ebd4dd5c9447e,ACTIVE,None,27.0,c77fa26ee69b519d998037d541501bb1e03af268466e3f6e33d245c75a6ab93b
1270159,ed08324da1d235b44a29cb242c7f72d45b7d3819e382de8ede76c45acc8faded,ACTIVE,Regularly,45.0,3f4af863d1e516bd933911c9c81f19c57e2218512d309bd1454ec2e6927bde9c
1270275,ed0e189b86f7fac91d8b4e15c14a06980481e58aad68a498cd7235c9ee5c6def,ACTIVE,None,30.0,c53a6ffdc5c347826254e1aa9b1259ad2e81e41df08074a9eb1b847a1a7eaf33
1270532,ed19ac065b42c65b921aaae2e816653788780a40f633e3ab9e7a2338198dffdd,ACTIVE,None,27.0,7204ba51760cf51965a51fd59d25f52a9a3f8fdee72f84ba9f49cbc9e1023719
1270771,ed23d2e85eb03f156c6e38cf9e6861251dbb88fbe223f7eac5b52242c93bb0d4,ACTIVE,None,27.0,901d7635da4532ef129b78cc7e30279d9acbfdae084f094e7fa43178c2f02925
1271039,ed30aafcf31218030ed3682ae81d4e8f3b52fbd43d8a56cf69ec104aa977fcc9,ACTIVE,None,27.0,52e7d535fbacc9d1f53ed0e65ed603f9460d9668b715a5bf9c65884d1d363f2a
1271044,ed30ec0e0a784d466a437316c0fd79ff59e056d647d6bb9b1de6774e6f55f07d,ACTIVE,Regularly,30.0,1e95d58e992ba707f5c03ee8a7dff4ea2478d66b6cd05d92206bb0cf2a144291
1271470,ed459b0b3a9124246e625a0443023266aa0f5be80b539d6541f3ddc19e1b3019,ACTIVE,None,52.0,7f38ba961f7541a9ecbf9d88338d3b176eec0e3b532257008de915aa7985a2dd
1271500,ed46e1af5e4b7b43c3097d9e8c472a3cfc0e09ccd17248d3d271e740091a0403,ACTIVE,Regularly,30.0,8d749eb0369abbf464a5e074bc862284caca34874f398403917090cec5979824
1271596,ed4bc76142fb231101dd41ae780be5e5974d0a3d8f815ae96eaea4bc468d19ad,ACTIVE,None,33.0,8e6b0b16e6cc0eeb0562afb041f4ec9f6988e6f178485437b63b3451877e96ee
1271833,ed593ca0eedd45f2ef535f7952297e833b1ae09071ad342e9a2927aeef24648f,ACTIVE,None,58.0,864f7cf0ae92180fb399ae86184de17b174824def7a19092c55d839b5b412965
1271859,ed5aa565d8202ab26e00cb0c4057fcd85a537cabd9599c9e1b191f8ae0d7e1b0,ACTIVE,Regularly,43.0,77560aeaa3093adcbba26ce1ba54037161117ea1d81a18dd891a02ed22a150ce
1272083,ed65c1fa57b1a4152123c4180c85c0a8b146408b9ca045760d4c8c33c1aad2c8,ACTIVE,Regularly,26.0,63a22d3968f109c686c30b495aa285529d15d47813641364128998277828cd30
1272094,ed6651041cd2809d35b91e26bab8ea8056bc6463cd82ad7563bbfb168f89bdcf,ACTIVE,None,39.0,2b8883d48dc757f345c32b7cebda66cb055cf11ac27eed119c38eea7b599a7e1
1272100,ed66a75460277b302fed1db7eae46035262704b2126d246b2a8a143ee4df80c4,ACTIVE,None,50.0,4078e246cb418a1155ae2fb594d1e85eb54d9a9fa736c1a4e3820da4075ecfe9
1272422,ed75190a8779cacc27d16537674edce954f931ab09af219fa1e9e82b32f8017e,ACTIVE,Regularly,30.0,4450f3b5aab7038512ac055a26c974ed07fd3b53a1207daec8f10f441d4b9e51
1273531,edabb05dda81cc0bcfc0a09cbd091952add1876affcc67c91322665dce7376a6,ACTIVE,None,29.0,257c19d5a89b5600c6718634d92ebaeefc959178fa72397d09fa6babd243392f
1273535,edabefaa9e17bc161a3544582804a62f325eb3d4b3c4189f70c72a5cb0db673c,ACTIVE,None,34.0,38b12d94961656a7c9634705140d04e74507cdc2883f7df9ee8c3c67a7007f82
1273749,edb595275544cf36d17cab439dc59280ee2b609359e59e31d529358a92657c8f,ACTIVE,None,31.0,d7521f692845da96a289ca9fc80eaabba0571a9da8edd1bab9c109d8a52e2f43
1273823,edb908a0cf2322ed24eb6128f2a09c87dc2dca635b87239667b127f37c38416a,ACTIVE,None,31.0,0556b02a2aa5dbdbff0e2cb4e71fbf2706d1a545a8dc8e65299940c50f78b8fd
1274150,edc94b49a215c3badf3a98ef04d284c97ac61edac53e9b523f2b9a37e663fb7c,ACTIVE,None,55.0,d3e3e1b6f17a62c68b0466876b31dac2a610f6d95236129d6410ce2e07ffd012
1274305,edd11257f0608614e5ddcfbb6ff4797a7051cee3bc893d821edd21e8de2292ed,ACTIVE,None,26.0,65b4e301e7851ab00fd2bafd96ad765222062c16c6bf02bddd92b561d19e5429
1274384,edd50df8c8d85285f359444aa6e804068bbc283586ce0d671f774b53f5f22305,ACTIVE,Regularly,48.0,534906f81f3c73fb63b72281f2656929afc486f9899e24eecabe90f2b5523095
1274507,eddacf29c20df479437c313a0899a055a713565dc2ab273559d56c55e9a10c11,ACTIVE,Regularly,29.0,1bcd38d6010a93265acdc42bd1b3d503872d01d7243863d8ab580e244cb4f77c
1274587,eddf046d302774c2fbc69b90e979fa101591c47633803378f2a41d05e1df77de,ACTIVE,Regularly,28.0,0fa3017c218192496d738aa448e5d4ae8d602ea0ba2bc820a9523be0ac8af120
1274878,eded221c9ec6c0c02900643c86d7bd29a7b4270bcbb8114f8a52a79213c7dfef,ACTIVE,None,27.0,13f106cb92bda5cb83e4962040cf10e84dd10a48697ed32d199be9b3cdc786ea
1274894,ededc6819bb6a7c35d97484b0d75c17011ca024f52c44f049cf2a22d2d9eb13b,ACTIVE,None,26.0,624e8f746054282a08649bd5d83f7328e82f17fe812e90e38302cc8d064635d2
1275057,edf5bec8cacade9f4fd49779b5c3d4d59ea73b0d5de7689ab42bb90101a44fbe,ACTIVE,None,29.0,7bd299dcbb98d92d76e231b6d7d51ee79009b3117a79dfd96613de2c8deca4be
1275254,edffe6e3e9f39e1a85b8f862c695ddadbe3e662f6b2ddb3972d68cd5d1e868be,ACTIVE,None,43.0,e58144269635a7d3ca84ffb56d0b028045403ad39c1be8dfa5dcd8f96c3c69b1
1275477,ee097af62f38e13c87553156638ad6cbd751c9dfc8ca2e2c41093242fd5c1dab,ACTIVE,Regularly,46.0,4f9fa497409334a92dcf6dd5add2ee0a86da694fbb61cef04fdee65f3f4fa174
1275508,ee0aad902eb77f680346fba98bde65f4f86a01be052e42ae0cd5d76bf4bbff88,ACTIVE,Regularly,29.0,d04bed2ef29b80e348bf55cde1ee12d6b20805b1a34e224567282439476cbeca
1275579,ee0e04f9a2507d9fc8e4ea7b2651e78373f13ca6cf6bd937b08a4172186a40bf,ACTIVE,None,33.0,7def107ffc1f3c28001629452aa128ec581e570b9ccc4b3531f0302c5ee7d4fc
1275602,ee0fb46f8f733b6f97ccc4f2e74f334686163d7fde2cfde40640794246096c6d,ACTIVE,None,34.0,d234cc78be042b0a94cc2ba2e3229623cb3040512ebb3f62ccc0aaf90f2e371f
1275651,ee125ead7359dbdd95a529fbc23ad4c400d35aaa2bcb77a3f9751864abc941ad,ACTIVE,Regularly,28.0,e278b9a042c1b753dfea554867b79e31eb7d1b3602d4f1b0bcb20344575435b7
1275749,ee17327eeeb12ec4dea7dd1091500558ecb4d1ba617cecfb8a07af08ad1e379d,ACTIVE,None,51.0,d0df122d4ba761001a645cb0520c329ead896d8f88dfe9f82259a79f2f212887
1275763,ee182b9355e673d2b0550521d859e5e6b4053e40eefa2497af8f04a9f602d14c,ACTIVE,Regularly,61.0,c5bbf2c5f820b901d46d477a2a95c512c51cf6fb4f0134af03170fa3965a90c4
1275865,ee1d60af7a4923da50e3f9c94a1e8d5204bd00d9effd009f23f7d1825a5d6947,ACTIVE,None,35.0,879bd585cb3cf09ad94ead9b13820435eaeb954ba6844251d05e5243d2275b67
1275971,ee22ba038dfdc16d259071febfdb52dcce458355eb1197785fcc5a51e78aa1f9,ACTIVE,None,29.0,d206aea82d7ba9f86835f38e2340195f06b7a883c0d4b49301e8c101bde348a6
1276008,ee246fdb9113ef6cfcafc2f0617fc642028221e740c8b15eec42fb6f9b13bcc4,ACTIVE,None,30.0,37649b81b6648f763bc4899740aa4d73961e32787424c962cdebf4706fddbcdb
1276053,ee266df1de962fbcbb181442e4781caa9717cd4a25f2e9f5aa83e1464fc10c8d,ACTIVE,Regularly,24.0,1a3c8a6e99abbe106cc5f3961ab9c65551994e1ea3f03412dc7871ed70c8ea80
1276134,ee2aaee936f3c4d870db5bda7583a66741e120fdfa9c44e4a84d5263412d6f5b,ACTIVE,None,27.0,ef45d8dd02eaa098aef530647f7caf08df0a1a3f89ea9ccf44ea4289418b1152
1276219,ee2f7c850d3165924c523ef29c70b11fde89d60918c7ca00df474c7b059b36f6,ACTIVE,None,27.0,610b74c82797e0dc320c654d98d9833159dbba3267a0d9e9299202894b5dc053
1276351,ee35b183e2c6504b5314d78322aab12e06e2445f4c96d2d66250b36e5131a4b9,ACTIVE,None,59.0,dcb24de9ba46eea85ddaa39da296e55077f023ea5a7c1750db75ca8ff930204f
1276545,ee3e321b53bfbc8971e741c22bf2e232d06468eddf577fbc9e11e78c3bf12238,ACTIVE,Regularly,54.0,78aaf62332baa73212431ef5f508eafe430dded56445d8589ec249eaa951ff41
1277485,ee6983e190e307d28ed7d77b36496b87429175e7390fca0e81ed7f202b86e4fc,ACTIVE,Regularly,35.0,59fd51d5408bcdaff0ccfde4135736a3764646b2e5899ed57f8cc113b4d252ca
1277487,ee69a199eaa2869700cf9750bfc2556f30e4f6d7a602ffb40f363b393f9f4689,ACTIVE,Regularly,50.0,96d2cbc9c92d0709ba345656a7a7303357d45368b139b1bdb87e6287f73063b4
1277720,ee74be7406d9d3a1ece5e1af1ddac23408c23ac5c1762bb19098f204f789ac16,ACTIVE,None,26.0,3a9eb81ca5fd1a03d9e2029b14c1a2333eb1be54a37493d86c2eceb5fe5c640e
1278127,ee87b05e7a2df1ed1074df5f363db433c6b618cec020062c9934fb1b5eae3937,ACTIVE,None,58.0,0072d3e83064b653def134906dd7f840f43199400bd5ba0e218b85a0857e296d
1278200,ee8b4f50af96d328d5b66466643da82a91d71624e3f24b91ea6e74a20ba1697b,ACTIVE,Regularly,22.0,87aebea071245d5cfc621aab9e64d695130efc0275062c2b72cb1d39c12a5e57
1278300,ee8fb772f10a35938a819ea12f9b64d59d885207dbcb3f67f5087a51389aa622,ACTIVE,None,45.0,7f7e951836976ec48a571b4993ff8940ba41e1f5c76ab0e26c37ecf01e30d2a0
1278492,ee97b3b117c657b64d9ff18e75c0a2801c2581ad18163d27b0bdc309bcf17d6d,ACTIVE,None,41.0,df5fa6cbdc118550a99854cb1c5c0fa11f46b459089a9c035e09a630ca28e722
1278798,eea69206a6078697a6e47d27b826a796e4d97e8fa914677759f129863b7b3d21,ACTIVE,None,40.0,4d8ab8ad062d22f6664ada600032ef5706ae85a840469fb2acb5db3c099f09d8
1278897,eeabc0566a7cfcf9d4b89e4175a56d945c0795670f1b7e2d79528873f2277c7d,ACTIVE,Regularly,49.0,e1a76b24a710274e115e99f0c6e9a18309fc417cafe6d83a1bc20487e3f36f65
1279194,eeb91fd372f58df87c8e1bc21c8267e2b89ed3f8b4aa39a77e347645616ebd69,ACTIVE,None,51.0,f09a3b7e1e3be0302c5d8628741402c67e50f39920890b802c5e249e760c5569
1279503,eec87f2014234eacaba79df14373841bef5fd3bfcdddf6af2f0f4be510a65c80,ACTIVE,Regularly,27.0,584f12d72318ea27e5cdd9fea5cc15334b736047ef17f6aaa36757d42b6fa8cf
1279758,eed52296b8a6825566d6e61aaa771d4729e2cee2e4038c76a1608ee02f2a10dc,ACTIVE,Regularly,20.0,c8e07638763690233530c18fcffd0e0711140db0e43adb0db4983df8314d5e40
1279918,eedd76f1ed3208078ecbe34b03745089f2816f7661ae8a23b118b046790b4b2e,ACTIVE,Regularly,33.0,fd729dac7ccd988f2f418845d6b5b65e89d1912ce651191c50bbcf2b8b7fd2fb
1279932,eede0455f9b5cc7a3b2df49410f7fcfd0e27a0fa6af1cb6efe41b846249807c4,ACTIVE,None,28.0,6034d238e75c8647c9b877425e6241972c1fbce582166762d49e258722e8acd4
1279991,eee095c954e300a9ccd57a5782df18474a208dbdb07e41e72c7c7665b447847c,ACTIVE,Regularly,46.0,c1a4ff7fa5b1926837d7831ad8572750ab82c03f7da01a5c803eb0422ed0dcd5
1280473,eef6fe5abafa815aebf0998fbf0843f4aab1b64658ee750c616acffa186e5a3c,ACTIVE,Regularly,27.0,273fce358178636871cbc906c6394e5cf29ef584f6b4ea756764bef4769fb08f
1280502,eef816be25c010f65d115118813578084847e763b72d6827349216aa15c6338e,ACTIVE,None,62.0,8096129a9b9df70a5b69b53649efbc3c2df2b92e72d0253adae583abc80cd2ff
1280646,eeff2435dc9b9c1ce597bec9b0266ef4447660800c2a3e03a97cacaa54695b98,ACTIVE,Regularly,43.0,e40613133f20f06c49658f09fb9a3a4a00f8d3933fc061a2528095b46fb53787
1280846,ef092fdf0d99e1b5d90cf0eb03025da478d51e6e67e7c0a46156849068d8ad19,ACTIVE,Regularly,26.0,4e2c70aec7e6a343d543cae636e42807e39c099bbedf543c43cd1be82c062f9c
1280875,ef0a92e1a4263d402b1fcbc00bebcbc40d8a4d097108cd603288d518e0d7919c,ACTIVE,None,31.0,6e1d24a4c0d6e91a5c5ccdaf6c00923e824daf1a6b4e8512b1e3082051152837
1281191,ef196ddee4c886fd11ec06fadbbc5e7d554c32a0d0bbaab239953bc22d07a4a5,ACTIVE,None,28.0,7cd3906fa46df4604d6ba043b8451c9267fe142549199b85342ee36cb07793ae
1281453,ef27ff287b86a97e8d24db653f5703c77eddf7e3d2e3f08ae8aa8a054a815edc,ACTIVE,Regularly,30.0,df05b2f48f821a90daaa9847fd305bff594ab22856ffa5fc796186d8b160a367
1281696,ef3384ebb2a489b90eb7774a118ffb3c6156d7b7833fe2b5a81a3f4294f7ef73,ACTIVE,Regularly,34.0,e1d0b52f1a0e97c363e71da32457d0de7f6c8fb12677754dc971d638baf449ae
1281715,ef3414abc78dbca4c90dcb534948d80125ea7eb00c313b95a3526a0be3efa0ff,ACTIVE,None,22.0,1229558c9e9db4a432ca9133b6e0c25818698aedef5dddad4d851fb84994a6f4
